Crash_ID,Unit_Nbr,Drvr_Lic_Endors_ID
11216786,1,96
11216786,2,96
11217145,1,8
11217147,1,96
11217230,1,8
11217294,1,99
11217294,2,99
11217296,1,99
11217296,2,99
11217298,1,96
11217298,2,99
11217298,3,99
11217315,1,96
11217315,2,8
11217327,1,99
11217327,2,98
11217331,1,8
11217387,1,98
11217393,1,96
11217393,2,96
11217396,1,96
11217396,2,96
11217398,1,96
11217398,2,96
11217439,1,96
11217439,2,96
11217440,1,96
11217440,2,98
11217441,1,96
11217441,2,96
11217443,1,8
11217444,1,96
11217444,2,96
11217448,1,96
11217448,2,96
11217449,1,96
11217449,2,96
11217452,1,96
11217452,2,96
11217455,1,8
11217455,2,96
11217459,1,96
11217459,2,96
11217460,1,99
11217460,2,8
11217460,3,99
11217461,1,96
11217461,2,96
11217465,1,96
11217465,2,96
11217477,1,96
11217481,1,96
11217481,2,96
11217487,1,96
11217487,2,96
11217860,1,96
11217860,2,96
11217861,1,96
11217861,2,8
11217863,1,99
11217863,2,99
11217864,1,96
11217864,2,96
11217864,3,96
11217864,4,96
11217866,1,96
11217866,2,96
11217867,1,99
11217867,2,99
11217872,1,2
11217872,2,96
11217874,1,99
11217875,1,96
11217875,2,96
11217877,1,99
11217877,2,99
11217881,1,96
11217881,2,96
11217893,1,96
11217893,2,8
11217896,1,96
11217896,2,96
11217900,1,96
11217900,2,96
11218873,1,99
11218873,2,99
11218874,1,96
11218874,2,96
11218878,1,96
11218879,1,8
11218879,2,96
11218880,1,96
11218880,2,96
11218883,1,96
11218887,1,96
11218887,2,96
11218889,1,99
11218889,2,99
11218893,1,99
11218893,2,99
11218897,1,96
11218897,2,96
11218899,1,96
11218899,2,96
11218900,1,99
11218900,2,96
11218901,1,96
11218901,2,96
11218902,1,96
11218905,1,8
11218905,2,96
11218909,1,96
11218909,3,96
11218911,1,96
11219171,1,96
11219171,2,96
11219172,1,96
11219172,2,96
11219172,3,96
11219179,1,96
11219179,2,96
11219182,1,96
11219182,2,96
11219182,3,99
11219214,1,96
11219214,2,96
11219215,1,96
11219215,2,8
11219217,1,96
11219217,2,96
11219218,1,96
11219218,2,96
11219219,1,96
11219219,2,96
11219220,1,96
11219220,2,99
11219222,1,8
11219226,1,96
11219227,1,2
11219227,1,3
11219227,1,5
11219227,2,99
11219227,3,99
11219228,1,8
11219228,2,96
11219231,1,96
11219231,2,96
11219232,1,99
11219232,2,99
11219234,1,99
11219235,1,96
11219235,2,96
11219237,1,96
11219237,2,8
11219237,3,96
11219237,4,96
11219240,1,96
11219240,2,8
11219241,1,99
11219242,1,96
11219266,1,8
11219266,2,96
11219267,1,99
11219267,2,99
11219270,1,96
11219270,2,96
11219271,1,96
11219271,2,96
11219272,1,96
11219272,2,99
11219275,2,96
11219276,1,96
11219276,2,96
11219277,1,96
11219277,2,3
11219277,3,8
11219280,1,96
11219280,2,98
11219280,3,96
11219281,1,96
11219284,1,96
11219284,2,96
11219284,3,96
11219286,1,96
11219286,2,96
11219288,1,96
11219288,2,96
11219289,1,8
11219290,1,8
11219293,1,99
11219298,1,96
11219316,1,96
11219316,2,96
11219318,1,96
11219318,2,96
11219320,1,96
11219320,2,96
11219324,1,96
11219324,2,96
11219325,1,96
11219325,2,2
11219325,2,5
11219328,1,96
11219328,2,96
11219332,1,96
11219338,1,96
11219449,1,8
11219449,2,99
11219453,1,96
11219453,2,96
11219458,1,96
11219458,2,96
11219460,1,96
11219460,2,96
11219462,1,96
11219462,2,99
11219463,1,96
11219463,2,96
11219464,1,96
11219466,1,99
11219466,2,99
11219470,1,99
11219470,2,99
11219472,1,96
11219473,1,96
11219475,1,96
11219475,2,8
11219477,1,96
11219516,1,96
11219516,2,96
11219517,1,96
11219519,1,96
11219519,2,96
11219520,1,98
11219520,2,96
11219521,1,96
11219521,2,96
11219522,1,2
11219523,1,96
11219523,2,8
11219582,1,96
11219584,1,96
11220086,1,96
11220087,1,96
11220090,1,8
11220090,2,99
11220090,3,96
11220091,2,8
11220094,1,96
11220094,2,96
11220095,1,99
11220095,2,99
11220097,1,96
11220101,1,96
11220103,1,96
11220103,2,98
11220104,1,96
11220104,2,96
11220106,1,96
11220106,2,96
11220106,3,96
11220112,1,96
11220112,2,96
11220112,3,96
11220114,1,98
11220114,2,96
11220115,1,96
11220115,2,96
11220119,1,96
11220119,2,96
11220121,1,96
11220121,2,99
11220122,1,8
11220122,3,99
11220129,1,96
11220129,2,96
11220132,1,99
11220133,1,99
11220133,2,99
11220139,1,96
11220139,2,99
11220142,1,96
11220146,1,96
11220147,1,8
11220153,1,96
11220154,1,96
11220154,2,96
11220156,1,96
11220156,2,99
11220157,1,96
11220158,1,8
11220158,2,96
11220160,1,96
11220161,1,99
11220161,2,99
11220162,1,99
11220162,2,8
11220163,1,99
11220163,2,96
11220169,1,96
11220169,2,96
11220169,3,2
11220169,3,3
11220169,3,6
11220172,2,96
11220178,1,96
11220178,2,96
11220181,1,96
11220186,1,96
11220186,2,96
11220190,1,96
11220190,2,96
11220192,1,96
11220192,2,96
11220199,1,96
11220199,2,96
11220199,3,96
11220202,1,96
11220202,2,96
11220203,1,96
11220203,2,96
11220206,1,96
11220208,1,96
11220214,1,96
11224136,1,96
11224153,1,8
11224562,1,96
11224562,2,96
11224564,1,96
11224564,2,96
11224570,1,96
11224570,2,96
11224582,1,2
11224582,2,96
11224583,1,96
11224583,2,96
11224617,1,99
11224618,1,96
11224618,2,96
11224623,1,98
11224623,2,8
11224626,1,96
11224627,1,96
11224629,1,96
11225710,1,96
11227401,1,8
11227401,2,99
11229066,1,5
11229066,2,96
11230696,1,3
11230696,2,96
11230700,1,96
11230700,2,96
11230701,1,96
11230711,1,99
11230711,2,96
11230716,1,96
11230716,2,8
11230721,1,96
11230721,2,96
11230723,1,96
11230723,2,96
11230727,1,98
11230727,2,99
11230735,1,99
11230735,2,96
11230735,3,98
11230751,1,96
11230751,2,96
11230751,3,96
11230755,1,99
11230755,3,99
11230757,1,96
11230757,2,96
11230759,1,96
11230759,2,96
11230767,1,96
11230767,2,96
11230768,1,98
11230768,2,96
11230768,3,96
11230772,1,96
11230772,2,96
11230774,1,96
11230775,1,98
11230775,2,99
11230775,3,96
11230775,4,96
11230777,1,8
11230777,2,99
11230779,1,96
11230779,2,96
11230782,1,96
11230782,2,96
11230782,3,96
11231120,2,99
11231121,1,8
11231125,1,96
11231125,2,96
11231168,1,96
11231171,1,8
11231171,2,2
11231174,1,96
11231174,2,96
11231178,1,96
11231180,1,96
11231182,1,96
11231182,2,96
11231197,1,96
11231197,2,8
11231198,1,99
11231198,2,99
11231205,1,96
11231205,2,96
11231206,1,96
11231208,1,99
11231213,1,96
11231214,1,96
11231214,2,96
11231215,1,96
11231215,2,96
11231216,1,99
11231219,1,96
11231220,1,99
11231220,2,99
11231222,1,96
11231223,1,96
11231223,2,96
11231228,1,96
11231228,2,96
11231229,1,8
11231231,1,96
11231231,2,96
11231232,1,96
11231232,2,96
11231232,3,96
11231254,1,96
11231254,2,96
11231255,1,2
11231256,1,96
11231256,2,96
11231259,1,96
11231259,2,96
11231261,1,8
11231261,2,96
11232758,1,99
11232758,2,99
11232828,1,99
11232828,2,99
11232829,1,98
11232829,2,96
11232832,1,99
11232832,2,99
11232832,3,96
11232833,1,96
11233162,1,99
11233162,2,96
11233167,1,96
11233173,1,8
11233181,1,8
11233181,2,96
11233184,1,96
11233184,2,96
11233190,1,96
11233190,2,8
11233231,1,96
11233231,2,2
11233234,1,96
11233234,2,96
11233240,2,99
11233247,1,96
11233247,2,96
11233253,1,99
11233253,2,99
11233255,1,96
11233255,2,96
11233257,1,99
11233257,3,99
11233273,1,96
11233273,2,96
11233277,1,8
11233277,2,96
11233287,1,99
11233287,2,6
11233288,1,96
11233288,2,96
11233292,1,98
11233292,2,96
11233294,1,8
11233294,2,96
11233312,1,99
11233312,2,99
11233314,1,96
11233314,2,96
11233316,1,96
11233316,2,96
11233322,1,96
11233322,2,96
11233324,1,96
11233324,2,96
11233329,1,99
11233329,2,99
11233339,1,96
11233339,2,96
11233348,1,96
11233355,1,96
11233355,2,96
11233359,1,96
11233361,1,96
11233362,1,96
11233362,2,96
11233363,1,96
11233363,2,96
11233364,1,96
11233364,2,96
11233365,1,96
11233365,2,96
11233368,1,96
11233368,2,96
11233370,1,96
11233370,2,96
11233372,1,3
11233372,3,98
11233382,1,96
11233382,2,96
11233384,1,96
11233384,3,96
11233386,1,96
11233386,2,96
11233388,1,96
11233388,2,96
11233436,1,96
11233438,1,96
11233438,2,96
11233440,2,96
11233447,1,96
11233463,1,96
11233472,1,99
11233472,2,99
11233486,1,96
11233486,2,96
11234157,1,96
11234158,1,96
11234158,2,96
11234159,1,99
11234160,1,96
11234160,2,8
11234163,1,96
11234163,2,96
11234163,3,96
11234816,1,99
11235093,1,96
11235093,2,96
11236020,1,99
11236020,2,99
11236020,3,99
11238650,1,99
11238650,2,99
11242191,1,96
11242191,2,96
11242192,1,96
11242192,2,96
11243012,1,96
11243012,2,96
11243012,3,96
11243014,1,99
11243051,1,99
11243051,2,96
11243052,1,96
11243052,2,96
11243054,1,99
11243054,2,96
11243056,1,99
11243056,2,96
11243060,1,96
11243060,2,96
11243069,1,96
11243069,2,96
11243069,3,96
11243143,1,96
11243143,2,96
11243144,1,96
11243146,1,96
11243146,2,96
11243149,1,99
11243150,1,96
11243150,2,96
11243151,1,96
11243153,2,99
11243153,3,99
11243153,4,99
11243159,1,96
11243159,2,96
11243160,1,96
11243160,2,96
11243161,1,96
11243161,2,96
11243161,3,96
11243162,1,98
11243163,1,96
11243163,2,8
11243424,1,96
11243424,2,96
11243425,1,99
11243438,1,96
11243438,2,96
11243448,1,96
11243448,2,2
11243451,1,99
11243451,2,99
11243455,1,96
11243455,2,96
11243457,1,96
11243457,2,96
11243462,1,8
11243462,2,96
11243463,1,96
11243463,2,96
11243465,1,96
11243465,2,96
11243469,1,96
11243516,1,96
11243516,2,96
11243519,1,96
11243519,2,96
11243521,1,96
11243521,2,96
11243522,1,96
11243522,2,96
11243524,1,96
11243525,1,96
11243525,2,96
11243529,1,96
11243529,2,96
11243536,1,8
11243536,2,8
11243538,1,96
11243538,2,8
11243540,1,96
11243540,2,96
11243548,1,96
11243548,2,96
11243550,1,99
11243550,2,99
11243553,1,96
11243553,2,96
11243554,1,96
11243554,2,99
11243561,2,96
11243562,1,96
11243562,2,3
11243565,1,96
11243565,2,96
11243566,1,96
11243566,2,96
11243569,1,96
11243569,2,96
11243571,1,96
11243571,2,96
11243573,1,99
11243573,2,99
11243575,1,96
11243575,2,96
11243620,1,96
11243620,2,96
11243621,1,96
11243623,1,99
11243626,1,96
11243626,2,96
11243630,1,8
11243634,1,96
11243897,1,96
11243970,1,96
11244113,1,96
11244113,2,96
11244115,1,96
11244115,2,96
11244115,3,96
11244125,1,96
11244178,1,96
11244178,2,96
11244179,1,96
11244179,2,96
11244183,1,96
11244184,1,96
11244190,1,96
11244190,2,96
11244192,1,99
11244192,2,96
11244195,1,96
11244195,2,96
11244196,1,96
11244196,2,96
11244199,1,99
11244199,2,96
11244201,1,96
11244252,1,99
11244252,2,96
11244254,1,96
11244256,1,96
11244256,2,96
11244262,1,98
11244262,2,96
11244266,2,96
11244297,1,8
11244297,2,2
11244304,1,96
11244304,2,96
11244315,1,96
11244315,2,96
11244320,1,96
11244320,2,96
11244326,1,96
11244326,2,96
11244332,1,96
11244332,2,96
11244332,3,96
11244335,1,96
11244335,2,96
11244339,1,96
11244339,2,96
11244346,1,96
11244346,2,96
11244350,1,98
11244350,3,96
11246906,1,96
11246908,1,96
11246908,2,96
11248894,1,99
11248894,2,96
11249436,2,96
11249436,3,96
11249436,4,96
11249515,1,99
11249515,2,96
11249517,1,96
11249517,2,96
11257964,1,96
11257964,2,96
11257965,1,99
11257970,1,96
11257972,1,99
11257972,2,98
11257973,1,96
11257973,2,96
11257975,1,96
11257975,2,96
11257976,1,96
11257976,2,99
11257978,1,96
11257979,1,96
11257979,2,96
11257983,1,99
11257983,2,99
11257986,1,99
11257986,2,99
11257986,3,99
11257987,1,99
11257987,2,99
11258001,1,96
11258002,1,96
11258002,2,96
11258003,1,96
11258006,1,96
11258006,2,96
11258007,1,96
11258007,2,96
11258009,1,96
11258009,2,96
11258012,1,96
11258012,2,96
11258014,1,96
11258014,2,96
11258016,1,96
11258016,2,96
11258017,1,96
11258017,2,96
11258018,2,96
11258019,1,8
11258019,2,96
11258020,1,96
11258020,2,96
11258021,1,96
11258022,1,96
11258037,1,96
11258037,2,96
11258039,1,96
11258039,2,96
11258041,1,96
11258041,2,96
11258043,1,96
11258047,1,96
11258047,2,96
11258047,3,96
11258048,1,96
11258048,2,99
11258048,3,99
11258048,4,99
11258053,1,96
11258053,2,96
11258059,1,99
11258059,2,99
11258061,1,96
11258061,2,96
11258077,1,99
11258077,2,99
11258078,1,96
11258078,2,99
11258079,1,96
11258079,2,96
11258079,3,96
11258086,1,99
11258087,1,96
11258087,2,96
11258087,3,96
11258089,1,8
11258091,1,96
11258091,2,96
11258091,3,96
11258107,1,96
11258111,1,99
11258113,1,96
11258113,2,99
11258114,1,96
11258115,1,96
11258115,2,99
11258118,1,96
11258118,2,96
11258128,1,99
11258128,2,96
11258129,1,96
11258129,2,96
11258131,1,96
11258131,2,96
11258204,1,96
11258204,2,96
11258261,1,96
11258261,2,96
11258261,3,8
11258261,4,96
11258262,1,96
11258262,2,96
11258263,1,99
11258263,2,99
11258272,1,96
11258276,1,96
11258278,1,96
11258278,2,96
11258280,1,96
11258280,2,96
11258282,1,96
11258285,1,96
11258285,2,96
11258285,3,96
11258292,1,98
11258292,2,2
11258294,1,8
11258296,1,96
11258296,2,96
11258296,3,96
11258299,1,8
11258302,1,96
11258302,2,96
11258305,1,99
11258305,2,96
11258305,3,96
11258305,4,96
11258306,1,96
11258306,2,96
11258307,1,99
11258307,2,99
11258307,3,8
11258310,1,99
11258322,1,99
11258324,1,96
11258324,2,96
11258326,1,96
11258326,2,96
11258373,1,96
11258373,2,96
11258373,3,96
11258377,1,96
11258378,1,96
11258378,2,96
11258381,1,99
11258381,2,99
11258384,1,96
11258384,2,96
11258393,1,96
11258393,2,98
11258393,3,96
11258397,1,96
11258397,2,96
11258397,3,96
11258397,4,96
11258400,1,96
11258400,2,96
11258413,1,96
11258413,2,96
11258413,3,96
11258415,1,99
11258415,2,99
11258417,1,96
11258417,2,96
11258418,1,99
11258418,2,99
11258419,2,96
11258422,1,96
11258422,2,96
11258423,1,8
11258423,2,96
11258425,1,96
11258425,2,96
11258432,1,96
11258432,2,96
11258456,1,99
11258456,2,3
11258457,1,96
11258457,2,96
11258457,3,96
11258459,1,96
11258459,2,96
11258464,1,96
11258464,2,96
11258470,1,96
11258470,2,96
11258476,1,96
11258482,1,96
11258509,1,96
11258509,2,96
11258512,1,96
11258512,2,96
11258520,1,96
11258520,2,8
11258522,1,96
11258522,2,96
11258522,3,96
11258526,1,96
11258526,2,96
11258528,1,96
11258528,2,96
11258534,1,8
11258534,2,8
11258560,1,96
11258560,2,99
11258561,1,8
11258562,1,96
11258562,2,96
11258563,1,96
11258563,2,96
11258564,1,99
11258564,2,96
11258565,1,8
11258565,2,96
11258566,1,96
11258566,2,96
11258567,1,96
11258569,1,96
11258569,2,99
11258578,1,96
11258578,2,96
11258579,1,96
11258579,3,96
11258579,4,96
11258643,1,98
11258643,2,99
11258645,1,6
11258651,1,96
11258651,2,96
11258657,1,96
11258657,2,5
11258666,1,96
11258666,2,96
11258667,1,3
11258667,2,96
11258672,1,96
11258680,1,99
11258680,2,8
11258683,1,99
11258685,1,99
11258686,1,8
11258686,2,96
11258689,1,99
11258692,1,99
11258707,1,96
11258709,1,96
11258709,2,96
11258710,1,96
11258710,2,8
11258712,1,8
11258712,2,98
11258714,1,8
11258716,1,96
11258716,2,96
11258720,1,99
11258720,2,8
11258721,1,96
11258725,1,99
11258725,2,96
11258739,1,96
11258739,2,96
11258740,1,96
11258740,2,96
11258777,1,96
11258777,2,96
11259163,1,8
11259163,2,96
11259166,2,96
11259170,1,99
11259171,1,99
11259171,2,96
11259184,1,96
11259184,2,96
11259279,1,99
11259282,1,96
11259282,2,96
11259429,1,98
11259429,2,96
11259430,1,96
11259430,2,99
11259432,1,96
